recipient_id,name,all_names,ein,city,state,zip,irc_section,first_fy,last_fy,years,n_rows,total_cash,metrics_company,metrics_programs,metrics_industry,metrics_match_score,metrics_commit_total,metrics_jobs_retained_max,metrics_jobs_created_sum,metrics_months
EIN:340253240,The Goodyear Tire & Rubber Company,The Goodyear Tire & Rubber Company,340253240,Akron,OH,44316,,2018,2018,2018,1,450000,The Goodyear Tire & Rubber Company,Economic Development Grant; Other Grant,Energy and Chemicals,1.00,785000,61,3,2025-Apr 2025-Jun
EIN:273357481,ALPONT LLC,ALPONT LLC,273357481,OREGON,OH,43616,,2020,2020,2020,1,450000,"Alpont, LLC",Economic Development Grant,Shale Energy and Petrochemicals,1.00,450000,0,40,2017-Aug
EIN:550688163,MPR SUPPLY CHAIN SOLUTIONS (MOUNTAINEER PRODUCTS INC),MPR SUPPLY CHAIN SOLUTIONS (MOUNTAINEER PRODUCTS INC),550688163,BELLAIRE,OH,43906,,2022,2022,2022,1,450000,"MPR Supply Chain Solutions (Mountaineer Products, Inc.)",Spec Development (OSIP),Energy and Chemicals,1.00,2000000,0,0,2023-Mar
EIN:831771797,KARSS GROUP LLC,KARSS GROUP LLC,831771797,FORT LORAMIE,OH,45845,,2024,2024,2024,1,450000,"KARSS Group, LLC",Spec Development (OSIP),TBD,1.00,450000,,,2023-Jan
EIN:270340105,NEXIENT LLC,NEXIENT LLC,270340105,NEWARK,CA,94560,,2020,2021,2020 2021,2,446530,Nexient LLC,Workforce Grant,IT,1.00,500000,2,200,2019-Jul
EIN:311163734,Q Labs LLC,Q Labs LLC,311163734,Cincinnati,OH,45214,,2018,2018,2018,1,445000,"Q Labs, LLC",Economic Development Grant,Biohealth,1.00,300000,130,90,2017-Jul
EIN:223286312,TEKNI-PLEX INC,TEKNI-PLEX INC | Tekni-Plex Inc,223286312,WAYNE,PA,19087,,2015,2024,2015 2024,2,440000,"Tekni-Plex, Inc.",Economic Development Grant; Workforce Grant,Advanced Manufacturing,1.00,840000,100,152,2015-Jan 2023-Jul 2025-Sep
EIN:263565519,PIKE REALTY LLC,PIKE REALTY LLC,263565519,MARIETTA,OH,45750,,2023,2023,2023,1,437600,"Pike Realty, LLC",Spec Development (OSIP),Other,1.00,547000,0,0,2021-Jul
EIN:204933610,OLDCASTLE LAWN & GARDEN INC,OLDCASTLE LAWN & GARDEN INC,204933610,ATLANTA,GA,30346,,2022,2023,2022 2023,2,430500,"Oldcastle Lawn & Garden, Inc.",Revitalization Grant; Revitalization Grant Phase II,Advanced Manufacturing,1.00,430500,25,40,2021-Aug 2021-Jan
EIN:261226551,INTEVA PRODUCTS LLC,INTEVA PRODUCTS LLC,261226551,TROY,MI,48084,,2020,2020,2020,1,427000,"Inteva Products, LLC",Research & Development Grant,Automotive,1.00,3000000,153,35,2018-Oct
EIN:311012711,VITATOE INDUSTRIES INC,VITATOE INDUSTRIES INC,311012711,CHILLICOTHE,OH,45601,,2019,2021,2019 2021,2,425000,"Vitatoe Industries, Inc.",Workforce Grant,Automotive,1.00,25000,86,25,2015-Sep
EIN:208115228,PREMIER DEVELOPMENT PARTNERS LLC,PREMIER DEVELOPMENT PARTNERS LLC,208115228,CLEVELAND,OH,44125,,2021,2022,2021 2022,2,425000,,,,,,,,
EIN:823350155,PROVIA PAYROLL LLC,PROVIA PAYROLL LLC,823350155,STRASBURG,OH,44680,,2022,2022,2022,1,425000,ProVia Payroll LLC,Revitalization Grant; Workforce Grant,Advanced,1.00,525000,1098,242,2021-Sep 2024-Jan
EIN:344456321,DOREL HOME FURNISHINGS INC,DOREL HOME FURNISHINGS INC,344456321,WRIGHT CITY,MO,63390,,2023,2023,2023,1,425000,"Dorel Home Furnishings, Inc.",Economic Development Grant; Workforce Grant,Advanced Manufacturing,1.00,425000,218,174,2020-Sep
EIN:340655810,The Gent Machine Company,The Gent Machine Company,340655810,Cleveland,OH,44108,,2017,2017,2017,1,423228,The Gent Machine Company,Revitalization Grant; Revitalization Loan,Automotive,1.00,429795,48,12,2016-Apr 2016-Dec
EIN:923287153,HILLSBORO BUSINESS COMPLEX LLC,HILLSBORO BUSINESS COMPLEX LLC,923287153,HILLSBORO,OR,45133,,2024,2024,2024,1,415200,,,,,,,,
EIN:311653174,HESS INDUSTRIES LTD,HESS INDUSTRIES LTD | Hess Industries Ltd,311653174,MANSFIELD,OH,44902,,2018,2021,2018 2021,2,413861,"Hess Industries, Ltd.",Revitalization Grant,Advanced Manufacturing,1.00,50000,11,2,2017-Jan
EIN:341644643,2828 CLINTON INC,2828 CLINTON INC,341644643,CLEVELAND,OH,44109,,2019,2021,2019 2020 2021,3,407200,"2828 Clinton, Inc.",Revitalization Grant; Revitalization Grant Phase II,Advanced Manufacturing,1.00,107200,23,16,2019-Jul 2019-May
EIN:881080457,THE DOWNTOWN EXCHANGE LLC,THE DOWNTOWN EXCHANGE LLC,881080457,ZANESVILLE,OH,43701,,2023,2023,2023,1,404312,,,,,,,,
EIN:341059164,OWENS STATE COMMUNITY COLLEGE,OWENS STATE COMMUNITY COLLEGE,341059164,TOLEDO,OH,43699,501(C)(3),2021,2021,2021,1,402116,,,,,,,,
EIN:311225301,SUGAR CREEK PACKING CO,SUGAR CREEK PACKING CO | Sugar Creek Packing Co,311225301,WEST CHESTER,OH,45014,,2016,2020,2016 2020,2,400000,Sugar Creek Packing Co.,Economic Development Grant,Food and Agribusiness,1.00,600000,506,355,2020-Jan 2021-Jun
EIN:341117191,ALEX PRODUCTS INC,ALEX PRODUCTS INC | Alex Products Inc,341117191,RIDGEVILLE CORNERS,OH,43555,,2017,2019,2017 2018 2019,3,400000,"Alex Products, Inc.",Economic Development Grant; Workforce Grant,Automotive,1.00,400000,735,215,2016-Apr 2016-Aug
EIN:954260108,Amcor Rigid Plastics USA LLC,Amcor Rigid Plastics USA LLC,954260108,Bellevue,OH,44811,,2017,2017,2017,1,400000,"Amcor Rigid Plastics USA, LLC",Economic Development Grant,Advanced Manufacturing,1.00,400000,129,23,2017-Jan
EIN:471846501,Waverly 3PL LLC,Waverly 3PL LLC,471846501,Waverly,OH,45690,,2017,2017,2017,1,400000,,,,,,,,
EIN:223114571,West-Ward Pharmaceuticals Corp,West-Ward Pharmaceuticals Corp,223114571,Columbus,OH,43228,,2018,2018,2018,1,400000,West-Ward Pharmaceuticals Corp.,Workforce Grant,Biohealth,1.00,400000,1255,65,2017-Feb
EIN:341136697,HILLCREST EGG & CHEESE CO,HILLCREST EGG & CHEESE CO,341136697,CLEVELAND,OH,44115,,2019,2019,2019,1,400000,Hillcrest Egg & Cheese Co.,Revitalization Grant,Food Sciences and Agriculture,1.00,400000,130,25,2018-Feb
EIN:472512296,SJN DATA CENTER LLC,SJN DATA CENTER LLC,472512296,CINCINNATI,OH,45212,,2019,2019,2019,1,400000,"SJN Data Center, LLC",Economic Development Grant; Workforce Grant,Technology,1.00,1400000,273,389,2017-Mar 2024-Dec
EIN:134996950,CHURCH & DWIGHT CO INC,CHURCH & DWIGHT CO INC,134996950,OLD FORT,OH,44861,,2020,2020,2020,1,400000,"Church & Dwight Co., Inc.",Economic Development Grant; Workforce Grant,Energy and Chemicals,1.00,1000000,342,240,2020-Apr 2022-Nov 2025-Nov
EIN:344472215,TOLEDO TOOL AND DIE COMPANY INC,TOLEDO TOOL AND DIE COMPANY INC,344472215,TOLEDO,OH,43612,,2020,2020,2020,1,400000,"Toledo Tool and Die Company, Inc.",Economic Development Grant,Automotive,1.00,700000,622,170,2019-Dec 2026-Apr
EIN:150257610,BURROWS PAPER CORPORATION,BURROWS PAPER CORPORATION,150257610,FRANKLIN,OH,45005,,2021,2024,2021 2024,2,400000,Burrows Paper Corporation,Economic Development Grant,Advanced Manufacturing,1.00,400000,310,0,2020-Nov
EIN:952680965,INVACARE CORPORATION,INVACARE CORPORATION,952680965,ELYRIA,OH,44036,,2021,2022,2021 2022,2,400000,Invacare Corporation,Economic Development Grant,Healthcare,1.00,400000,450,150,2020-Nov
EIN:310559326,MAGNA MACHINE CO,MAGNA MACHINE CO,310559326,CINCINNATI,OH,45240,,2021,2021,2021,1,400000,Magna Machine Co.,Revitalization Grant,Advanced Manufacturing,1.00,150000,134,12,2018-Oct
EIN:853778356,REALPATH GROUP LLC,REALPATH GROUP LLC,853778356,WEST CHESTER,OH,45069,,2021,2021,2021,1,400000,,,,,,,,
EIN:310410580,THE WILLIAM POWELL COMPANY,THE WILLIAM POWELL COMPANY,310410580,CINCINNATI,OH,45225,,2021,2021,2021,1,400000,The William Powell Company,Economic Development Grant; Revitalization Grant,Advanced Manufacturing,1.00,400000,27,18,2020-Mar
EIN:311670693,CTI - CLINICAL TRIAL SERVICES INC,CTI - CLINICAL TRIAL SERVICES INC,311670693,COVINGTON,KY,41011,,2022,2022,2022,1,400000,"CTI - Clinical Trial Services, Inc.",Economic Development Grant,Healthcare,1.00,400000,44,70,2021-Mar
EIN:850641425,SAICA PACK US LLC,SAICA PACK US LLC,850641425,HAMILTON,OH,45015,,2022,2022,2022,1,400000,,,,,,,,
EIN:310976407,THE GORILLA GLUE COMPANY LLC,THE GORILLA GLUE COMPANY LLC,310976407,CINCINNATI,OH,45241,,2022,2022,2022,1,400000,The Gorilla Glue Company LLC,Economic Development Grant,Energy & Chemicals,1.00,400000,529,55,2020-Dec
EIN:541163725,AES US SERVICES,AES US SERVICES,541163725,DAYTON,OH,45432,,2023,2023,2023,1,400000,"AES US SERVICES, LLC",Economic Development Grant,Energy and Chemicals,1.00,400000,55,31,2020-Oct
EIN:341851391,AURORA PLASTICS LLC,AURORA PLASTICS LLC,341851391,CLEVELAND,OH,44193,,2023,2023,2023,1,400000,"Aurora Plastics, LLC",Economic Development Grant,Energy and Chemicals,1.00,400000,68,29,2022-Apr
EIN:831310303,RKDS,RKDS,831310303,MATTOON,IL,61938,,2023,2023,2023,1,400000,,,,,,,,
EIN:262315760,RONFELDT MANUFACTURING LLC,RONFELDT MANUFACTURING LLC,262315760,TOLEDO,OH,43614,,2023,2023,2023,1,400000,,,,,,,,
EIN:310671786,THE SUTPHEN CORPORATION,THE SUTPHEN CORPORATION,310671786,DUBLIN,OH,43016,,2023,2024,2023 2024,2,400000,The Sutphen Corporation,Economic Development Grant; Growth Fund Loan; Workforce Grant,Automotive,1.00,2900000,155,75,2021-Dec 2021-Nov
EIN:113523578,AER LINGUS LIMITED,AER LINGUS LIMITED,113523578,JERICHO,NY,11753,,2024,2024,2024,1,400000,,,,,,,,
EIN:262393746,MJM LOGISTICS LLC,MJM LOGISTICS LLC,262393746,CHILLICOTHE,OH,45601,,2024,2024,2024,1,400000,"MJM Logistics, LLC",Revitalization Grant,Automotive,1.00,400000,20,120,2023-Mar
EIN:810611942,NUPRODUCE SOLUTIONS,NUPRODUCE SOLUTIONS,810611942,GRAND RAPIDS,MI,49501,,2024,2024,2024,1,400000,Nuproduce Solutions LLC,Economic Development Grant,Food and Agribusiness,1.00,400000,0,224,2023-Sep
EIN:223062521,STEELITE INTERNATIONAL USA INC,STEELITE INTERNATIONAL USA INC,223062521,NEW CASTLE,PA,16105,,2024,2024,2024,1,400000,,,,,,,,
EIN:341727300,TRIVIUM ALUMINUM PACKAGING USA CORPORATION,TRIVIUM ALUMINUM PACKAGING USA CORPORATION,341727300,YOUNGSTOWN,OH,44502,,2024,2024,2024,1,400000,Trivium Aluminum Packaging USA,Workforce Grant,Advanced Manufacturing,1.00,400000,394,93,2023-Mar
EIN:952121355,WALTCO LIFT CORP,WALTCO LIFT CORP,952121355,TALLMADGE,OH,44278,,2021,2023,2021 2022 2023,3,398543,Waltco Lift Corp.,Economic Development Grant,Advanced Manufacturing,1.00,450000,185,120,2020-Nov
EIN:205871676,CUSTOM GLASS SOLUTIONS LLC,CUSTOM GLASS SOLUTIONS LLC,205871676,WORTHINGTON,OH,43085,,2023,2024,2023 2024,2,391762,,,,,,,,
EIN:475586394,Chestnut Commerce Center LLC,Chestnut Commerce Center LLC,475586394,Mantua,OH,44255,,2017,2018,2017 2018,2,383673,"Chestnut Commerce Center, LLC",Revitalization Grant; Revitalization Grant Phase II,Logistics and Distribution,1.00,417305,6,25,2016-Jun 2017-Mar
EIN:202485456,Corvac Composites LLC,Corvac Composites LLC,202485456,Kentwood,MI,49512,,2017,2017,2017,1,381446,"Corvac Composites, LLC",Revitalization Grant; Revitalization Grant Phase II,Automotive,1.00,490000,,350,2016-Jun
EIN:203946941,ALTENLOH BRINCK & CO US INC,ALTENLOH BRINCK & CO US INC,203946941,BRYAN,OH,43506,,2022,2023,2022 2023,2,381100,"Altenloh, Brinck & Co. Us, Inc.",Workforce Grant,Advanced Manufacturing,1.00,300000,273,181,2022-Feb
EIN:311652755,CONSTRUCTCONNECT INC,CONSTRUCTCONNECT INC | iSqFt Inc,311652755,CINCINNATI,OH,45242,,2016,2022,2016 2022,2,375000,,,,,,,,
EIN:341751707,YOUNGSTOWN BUSINESS INCUBATOR,YOUNGSTOWN BUSINESS INCUBATOR,341751707,YOUNGSTOWN,OH,44503,,2022,2022,2022,1,370000,,,,,,,,
EIN:844569918,LOGOPLASTE LIMA LLC,LOGOPLASTE LIMA LLC,844569918,PLAINFIELD,NJ,60544,,2024,2024,2024,1,365000,Logoplaste Lima LLC,Economic Development Grant,Advanced Manufacturing,1.00,365000,0,51,2020-Jul
EIN:341353186,RBB SYSTEMS INC,RBB SYSTEMS INC,341353186,WOOSTER,OH,44691,,2019,2021,2019 2021,2,360000,"RBB Systems, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,60000,52,25,2018-Sep
EIN:872424262,V WERT 2 LLC,V WERT 2 LLC,872424262,BELLEFONTAINE,OH,43311,,2023,2023,2023,1,360000,,,,,,,,
EIN:900928520,iMFLUX Inc,iMFLUX Inc,900928520,West Chester,OH,45069,,2015,2015,2015,1,350000,,,,,,,,
EIN:300841962,BORGERS OHIO INC,BORGERS OHIO INC | Borgers Ohio Inc,300841962,NORWALK,OH,44857,,2016,2020,2016 2017 2020,3,350000,"Borgers Ohio, Inc.",Economic Development Grant; Growth Fund Loan; Workforce Grant,Automotive,1.00,5750000,375,734,2015-Apr 2017-Feb 2019-Nov
EIN:825280312,4440 CREEK ROAD PROPERTIES LLC,4440 CREEK ROAD PROPERTIES LLC,825280312,CINCINNATI,OH,45242,,2019,2019,2019,1,350000,,,,,,,,
EIN:232510893,CERTAINTEED CORPORATION,CERTAINTEED CORPORATION,232510893,MILAN,OH,44846,,2019,2019,2019,1,350000,Certainteed Corporation,Economic Development Grant,Energy and Chemicals,1.00,350000,196,10,2018-Aug
EIN:311682777,CREATIVE PACKAGING LLC,CREATIVE PACKAGING LLC,311682777,ZANESVILLE,OH,43701,,2019,2019,2019,1,350000,"Creative Packaging, LLC",Revitalization Grant,Advanced Manufacturing,1.00,350000,66,20,2018-Jun
EIN:410177680,CARGILL INC,CARGILL INC,410177680,SIDNEY,OH,45365,,2021,2021,2021,1,350000,"Cargill, Incorporated",Economic Development Grant,Food and Agribusiness,1.00,350000,293,12,2019-Oct
EIN:311179223,HENNY PENNY CORPORATION,HENNY PENNY CORPORATION,311179223,EATON,OH,45320,,2021,2021,2021,1,350000,Henny Penny Corporation,Economic Development Grant,Food and Agribusiness,1.00,350000,737,70,2019-Dec
EIN:383214772,HP PELZER AUTOMOTIVE SYSTEMS INC,HP PELZER AUTOMOTIVE SYSTEMS INC,383214772,TROY,MI,48084,,2021,2022,2021 2022,2,350000,"HP Pelzer Automotive Systems, Inc.",Economic Development Grant,Automotive,1.00,350000,0,79,2020-Jun
EIN:850997867,QQE SUMMIT LLC,QQE SUMMIT LLC,850997867,DAYTON,OH,45404,,2021,2023,2021 2023,2,350000,"QQE Summit, LLC",Economic Development Grant; Revitalization Grant,Advanced Manufacturing,1.00,375000,136,66,2020-Oct 2021-Dec 2026-Mar
EIN:862446567,SYMBA & SNAP LLC,SYMBA & SNAP LLC,862446567,CLEVELAND,OH,44103,,2022,2022,2022,1,350000,,,,,,,,
EIN:753164446,ALLIANCE AUTOMATION INC,ALLIANCE AUTOMATION INC,753164446,VAN WERT,OH,45891,,2024,2024,2024,1,350000,"Alliance Automation, LLC",Economic Development Grant; Growth Fund Loan,Advanced Manufacturing,1.00,2850000,83,120,2021-Mar 2023-Jan
EIN:830846896,CLEVELAND KITCHEN CO,CLEVELAND KITCHEN CO,830846896,CLEVELAND,OH,44103,,2024,2024,2024,1,350000,Cleveland Kitchen Co.,Economic Development Grant,Food and Agribusiness,1.00,400000,58,125,2020-Jun 2023-Nov
EIN:341313085,TECHNICOTE INC,TECHNICOTE INC,341313085,MIAMISBURG,OH,45342,,2024,2024,2024,1,350000,"Technicote, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,700000,70,163,2023-Dec
EIN:810608730,THE HILSINGER COMPANY PARENT LLC,THE HILSINGER COMPANY PARENT LLC,810608730,PLAINVILLE,MA,02762,,2024,2024,2024,1,350000,"The Hilsinger Company Parent, LLC",Economic Development Grant,Healthcare,1.00,350000,0,200,2021-Aug
EIN:346002813,City of Toronto,City of Toronto,346002813,Toronto,OH,43964,,2017,2018,2017 2018,2,338827,,,,,,,,
EIN:274453719,Pison Stream Solutions LLC,Pison Stream Solutions LLC,274453719,Brecksville,OH,44141,,2017,2018,2017 2018,2,337180,"Pison Stream Solutions, LLC",Economic Development Grant,Shale Energy and Petrochemicals,1.00,337180,0,150,2016-Aug
EIN:832135454,PATH ROBOTICS INC,PATH ROBOTICS INC,832135454,COLUMBUS,OH,43215,,2023,2024,2023 2024,2,334543,,,,,,,,
EIN:341897652,OMNNOVA SOLUTIONS INC,OMNNOVA SOLUTIONS INC | OMNOVA SOLUTIONS INC,341897652,BEACHWOOD,OH,44122,,2023,2024,2023 2024,2,333214,,,,,,,,
EIN:264715674,EVANSTON INVESTMENTS LLC,EVANSTON INVESTMENTS LLC | Evanston Investments LLC,264715674,LIMA,OH,45805,,2017,2024,2017 2021 2024,3,330000,Evanston Investments LLC,Economic Development Grant; Inclusion Grant; Revitalization Grant,Advanced Manufacturing,1.00,330000,23,67,2016-Sep 2020-Sep 2023-Apr
EIN:823411495,DIGERONIMO COMPANIES,DIGERONIMO COMPANIES | DIGERONIMO DEVELOPMENT LLC,823411495,INDEPENDENCE,OH,44131,,2019,2021,2019 2021,2,330000,,,,,,,,
EIN:340130090,CANTON DROP FORGE INC,CANTON DROP FORGE INC,340130090,DETROIT,MI,48277,,2021,2024,2021 2024,2,330000,"Canton Drop Forge, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,580000,195,84,2021-Jan 2021-Oct
EIN:341945124,2020 Custom Molded Plastics LLC,2020 Custom Molded Plastics LLC,341945124,Holiday City,OH,43543,,2018,2018,2018,1,325000,"20/20 Custom Molded Plastics, LLC",Economic Development Grant,Advanced Manufacturing,0.60,400000,296,190,2015-Aug 2017-Aug 2018-Nov
EIN:471991500,RESONANT SCIENCES LLC,RESONANT SCIENCES LLC,471991500,DAYTON,OH,45430,,2023,2023,2023,1,325000,Resonant Sciences LLC,Aerospace and Defense Opportunity Grant; Economic Development Grant,Aerospace and,1.00,4125000,113,260,2021-Sep 2023-Mar 2026-Apr
EIN:341776126,Veluscek and Heban Properties,Veluscek and Heban Properties,341776126,Rossford,OH,43460,,2017,2017,2017,1,307622,Veluscek and Heban Properties,Revitalization Grant Phase II,Other,1.00,9700,,,2016-Jun
EIN:346003691,CITY OF BEDFORD HEIGHTS,CITY OF BEDFORD HEIGHTS,346003691,CLEVELAND,OH,44146,,2019,2019,2019,1,302350,,,,,,,,
EIN:371549655,CODEBLUE 360,CODEBLUE 360,371549655,SPRINGFIELD,OH,45502,,2020,2020,2020,1,301748,,,,,,,,
EIN:752781858,Legacy Measurement Solutions Inc,Legacy Measurement Solutions Inc,752781858,Addison,TX,75001,,2015,2015,2015,1,300000,,,,,,,,
EIN:134143915,LUBRIZOL ADVANCED MATERIALS INC,LUBRIZOL ADVANCED MATERIALS INC | Lubrizol Advanced Materials Inc,134143915,AVON LAKE,OH,44012,,2015,2021,2015 2021,2,300000,Lubrizol Advanced Materials Inc.,Economic Development Grant; Workforce Grant,Polymers & Chemicals,1.00,300000,525,88,2015-Jan 2017-Oct
EIN:463270421,Ace Torwel Inc,Ace Torwel Inc,463270421,Brookville,OH,45309,,2016,2017,2016 2017,2,300000,"Ace Torwel, Inc.",Revitalization Grant,Automotive,1.00,300000,,20,2015-Jul
EIN:860941329,First Solar Inc,First Solar Inc,860941329,Perrysburg,OH,43551,,2016,2016,2016,1,300000,"First Solar, Inc.",Economic Development Grant; Research & Development Grant; Workforce Grant,Advanced Manufacturing,1.00,14150000,2430,4517,2015-Jul 2018-Jul 2021-Nov 2024-Feb 2024-May
EIN:311161086,Mercy Health,Mercy Health,311161086,Cincinnati,OH,45202,,2016,2016,2016,1,300000,Mercy Health,Economic Development Grant,BioHealth,1.00,300000,1050,175,2015-Sep
EIN:311551430,Speedway LLC,Speedway LLC,311551430,Enon,OH,45323,,2016,2016,2016,1,300000,Speedway LLC,Economic Development Grant; Workforce Grant,Energy and Chemicals,1.00,2300000,1175,600,2018-Dec 2024-Sep
EIN:472420000,Valfilm LLC,Valfilm LLC,472420000,Findlay,OH,45840,,2016,2016,2016,1,300000,Valfilm LLC,Economic Development Grant,Advanced Manufacturing,1.00,300000,55,80,2015-May
EIN:812604289,1250 Old River Road LLC,1250 Old River Road LLC,812604289,Cleveland,OH,44115,,2017,2017,2017,1,300000,1250 Old River Road LLC,Revitalization Grant,Other,1.00,300000,18,30,2017-Feb
EIN:275010387,Clarkwestern Dietrich Building Systems LLC,Clarkwestern Dietrich Building Systems LLC,275010387,Vienna,OH,44473,,2017,2017,2017,1,300000,"Clarkwestern Dietrich Building Systems, LLC",Revitalization Grant,Advanced Manufacturing,1.00,300000,112,12,2016-Mar
EIN:800810911,Tower Partners LLC,Tower Partners LLC,800810911,Dayton,OH,45423,,2017,2017,2017,1,300000,"Tower Partners, LLC",Revitalization Loan,Biohealth,1.00,1400000,1750,300,2017-Jan
EIN:263399741,Arcelormittal Tubular Products Shelby Llc,Arcelormittal Tubular Products Shelby Llc,263399741,Shelby,OH,44875,,2018,2018,2018,1,300000,,,,,,,,
EIN:475253747,Autoliv Nissin Brake Systems America LLC,Autoliv Nissin Brake Systems America LLC,475253747,Findlay,OH,45839,,2018,2018,2018,1,300000,Autoliv Nissin Brake Systems America LLC,Economic Development Grant; Workforce Grant,Automotive,1.00,500000,287,0,2018-Jan
EIN:813941507,CPG - Ohio LLC,CPG - Ohio LLC,813941507,Cincinnati,OH,45240,,2018,2018,2018,1,300000,CPG - Ohio LLC,Economic Development Grant,Advanced Manufacturing,1.00,300000,65,30,2017-Mar
EIN:042801160,Exel Inc,Exel Inc,042801160,Westerville,OH,43082,,2018,2018,2018,1,300000,Exel Inc.,Economic Development Grant,Logistics and Distribution,1.00,300000,0,400,2017-Feb
EIN:521762325,Kadant Black Clawson LLC,Kadant Black Clawson LLC,521762325,Mason,OH,45040,,2018,2018,2018,1,300000,Kadant Black Clawson LLC,Economic Development Grant,Advanced Manufacturing,1.00,300000,62,62,2018-Feb
EIN:311208705,Mitsubishi Electric Automotive America Inc,Mitsubishi Electric Automotive America Inc,311208705,Mason,OH,45040,,2018,2018,2018,1,300000,"Mitsubishi Electric Automotive America, Inc.",Economic Development Grant,Automotive,1.00,300000,452,100,2015-Sep
EIN:311019872,SFA Architects Inc,SFA Architects Inc,311019872,Cincinnati,OH,45202,,2018,2018,2018,1,300000,"SFA Architects, Inc.",Revitalization Grant,Other,1.00,300000,62,25,2017-Jan
EIN:814369608,Vora Solution Center LLC,Vora Solution Center LLC,814369608,Blue Ash,OH,45242,,2018,2018,2018,1,300000,,,,,,,,
EIN:112808682,CLOPAY BUILDING PRODUCTS COMPANY INC,CLOPAY BUILDING PRODUCTS COMPANY INC,112808682,TROY,OH,45373,,2019,2020,2019 2020,2,300000,"Clopay Building Products Company, Inc.",Economic Development Grant,Advanced Manufacturing,1.00,300000,918,205,2015-Aug
EIN:475146583,OHIO AWNING GRANT LENDER INC,OHIO AWNING GRANT LENDER INC,475146583,CLEVELAND,OH,44113,,2019,2019,2019,1,300000,,,,,,,,
EIN:464760127,RISE BRANDS INC,RISE BRANDS INC,464760127,COLUMBUS,OH,43215,,2019,2020,2019 2020,2,300000,Rise Brands Inc.,Revitalization Grant,Other,1.00,300000,15,38,2019-Jan
EIN:831892831,SCIOTO VALLEY WOODWORKING INC,SCIOTO VALLEY WOODWORKING INC,831892831,WAVERLY,OH,45690,,2019,2020,2019 2020,2,300000,"Scioto Valley Woodworking, Inc.",Revitalization Grant,Advanced Manufacturing,1.00,300000,0,103,2018-Nov
EIN:203398663,CGF REALTY LLC,CGF REALTY LLC,203398663,MAYFIELD HEIGHTS,OH,44124,,2020,2020,2020,1,300000,,,,,,,,
EIN:832472063,GTL LUMBER INC,GTL LUMBER INC,832472063,IRONTON,OH,45638,,2020,2021,2020 2021,2,300000,"GTL Lumber, Inc.",Revitalization Grant,Food & Agribusiness,1.00,300000,18,19,2019-Sep
EIN:341263101,IMCD US LLC,IMCD US LLC,341263101,WESTLAKE,OH,44145,,2020,2020,2020,1,300000,"IMCD US, LLC",Economic Development Grant,Energy and Chemicals,1.00,300000,66,25,2019-Jun
EIN:911577949,INTEGRATED STAIR SYSTEMS INC,INTEGRATED STAIR SYSTEMS INC,911577949,LEXINGTON,OH,44904,,2020,2021,2020 2021,2,300000,"Integrated Stair Systems, Inc.",Revitalization Grant,Advanced Manufacturing,1.00,100000,0,70,2020-Mar
