recipient_id,name,ein,city,state,irc_section,total_cash,n_rows,years,recipient_class_auto,edgar_cik,edgar_name,edgar_name_match,edgar_state_inc,edgar_hq_state,f5500_participants_2015,f5500_participants_2019,f5500_participants_2023,f5500_sponsor,f5500_sponsor_state,metrics_company,metrics_programs,metrics_jobs_retained_max,metrics_industry,metrics_commit_total,recipient_class,parent,parent_hq_state,hq_source,emp_bucket,emp_source,emp_asof,confidence,founded_in_ohio,notes
EIN:455145307,EDU EVERYTHING INC,455145307,CALEDONIA,OH,501(C)(3),500000,1,2020,nonprofit,,,,,,,,,,,,,,,,nonprofit,EDU EVERYTHING INC,OH,Schedule I address; Ohio public or nonprofit entity,,,,B,,Rule R4: nonprofit by name and IRC section; not in the business headline.
EIN:462417625,QUICK LOADZ CONTAINER SYSTEM LLC,462417625,ATHENS,OH,,500000,2,2020 2021,business,0001880827,"Quick Loadz Container System, LLC",same name,OH,OH,,,,,,"Quick Loadz Container System, LLC",Revitalization Grant,9,Advanced Manufacturing,300000,business,"Quick Loadz Container System, LLC (itself)",OH,"EDGAR (edgar_state_inc OH, edgar_hq_state OH); https://www.jobsohio.com/newsroom/news-press/quickloadz-expansion-creates-high-wage-high-tech-jobs-in-ohio",<100,JobsOhio metrics (jobs_retained_max 9); https://www.jobsohio.com/newsroom/news-press/quickloadz-expansion-creates-high-wage-high-tech-jobs-in-ohio,2020,A,yes,"Quick Loadz is an independent, Ohio-incorporated and Ohio-headquartered trailer/truck-bed manufacturer in Athens OH per EDGAR; JobsOhio's own release on the Revitalization Grant describes a small, growing manufacturer with only 9 jobs retained. Subsidiary check: no. QuickLoadz is an Athens manufacturer run by founder Sean Jones, and no parent company turned up."
EIN:823296382,HYDROFRESH LTD,823296382,DELPHOS,OH,,500000,1,2021,business,,,,,,,15,,HYDROFRESH LTD,OH,"Hydrofresh, LTD.",Economic Development Grant,0,Food Sciences and Agriculture,130000,business,Keller Logistics Group,OH,https://kellerlogistics.com/about-keller/company-history/,500-4999,https://kellerlogistics.com/about-keller/company-history/,2019,C,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by Keller Logistics Group; rule result replaced. An affiliate of family-owned Keller Logistics Group (Defiance, OH) from 2018 until its 2022 sale to Universal Pure; Keller's headcount of 500+ is estimated from its 200-truck fleet and warehouse network, not confirmed."
EIN:621151687,MARELLI NORTH AMERICA INC,621151687,BOWLING GREEN,OH,,500000,1,2021,business,,,,,,2547,2950,3929,"MARELLI NORTH AMERICA, INC.",TN,"Marelli North America, Inc.",Economic Development Grant,0,Automotive,500000,business,"Marelli Corporation (formerly Calsonic Kansei/Magneti Marelli), KKR-controlled",Japan,"https://news.google.com/rss/search?q=%22Marelli%22%20KKR%20Calsonic%20headquarters (Automotive News: ""How Calsonic and Marelli are being stitched together to create a Japanese-Italian megasupplier"")",5000+,"Form 5500 (2,547-3,929 participants, 2015-2023, sponsor Marelli North America Inc.)",2021,B,no,"Marelli North America is part of Marelli Corporation, the Japan-headquartered auto-parts maker formed when KKR-owned Calsonic Kansei bought Magneti Marelli from Fiat Chrysler in 2019; F5500 for this US entity alone reached nearly 4,000 participants, and Marelli globally employs tens of thousands."
EIN:341014989,MCBEE SUPPLY CORPORATION,341014989,CLEVELAND,OH,,500000,1,2021,business,,,,,,,,,,,McBee Supply Corporation,Economic Development Grant,272,Automotive,500000,business,McBee Supply Corporation,OH,"https://www.jobsohio.com (input signals: Cleveland, OH recipient address)",100-499,"JobsOhio project metrics, jobs_retained_max=272",2021,D,unknown,"JobsOhio lists 272 jobs retained in Cleveland, a floor on size, but the company's website domain no longer resolves to the business and no SEC, news, or JobsOhio release could be found naming an owner or worldwide headcount; bucket is a best guess from the jobs-retained floor. Random re-check (Sept 19, 2026): second pass agreed."
EIN:311474045,MEDISYNC INC,311474045,CINCINNATI,OH,,500000,1,2021,business,,,,,,89,111,126,MEDISYNC INC.,OH,Medisync Inc.,Growth Fund Loan,13,Healthcare,2600000,business,MEDISYNC INC,OH,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 126 participants, largest plan, sponsor MEDISYNC INC.; metrics jobs retained 13",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. No parent found in the name or news; its website did not load."
EIN:680208702,OPTION CARE ENTERPRISES INC,680208702,HUDSON,OH,,500000,1,2021,business,0001640177,"OPTION CARE ENTERPRISES, INC.",same name,DE,IL,4815,5256,8608,"OPTION CARE HEALTH, INC.",IL,"Option Care Enterprises, Inc.",Economic Development Grant,148,Healthcare,500000,business,OPTION CARE ENTERPRISES INC,IL,Form 5500 plan sponsor address (2023),500-4999,"Form 5500 2023: 8608 participants, largest plan, sponsor OPTION CARE HEALTH, INC.; metrics jobs retained 148",2023,B,,"Rule R3: own plan at 1,500 or more participants; counts include retirees, so the bucket is conservative."
EIN:310854367,POSITROL INC,310854367,CINCINNATI,OH,,500000,1,2021,business,,,,,,31,34,34,"POSITROL, INCORPORATED",OH,"Positrol, Inc.",Workforce Grant,31,Advanced Manufacturing,25000,business,POSITROL INC,OH,Form 5500 plan sponsor address (2023),<100,"Form 5500 2023: 34 participants, largest plan, sponsor POSITROL, INCORPORATED; metrics jobs retained 31",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Cincinnati workholding maker whose own brands include acquired lines; no parent company named on its site or in news."
EIN:823358014,PROVIA HOLDINGS INC,823358014,SUGARCREEK,OH,,500000,1,2021,business,,,,,,,,,,,ProVia LLC,Economic Development Grant,0,Advanced Manufacturing,500000,business,ProVia,OH,https://www.jobsohio.com/newsroom/news-press/provia-continues-to-grow-in-northeast-ohio,500-4999,"https://www.jobsohio.com/newsroom/news-press/provia-continues-to-grow-in-northeast-ohio (300 jobs committed at this project, existing base implied larger)",2021,C,unknown,"JobsOhio's release describes ProVia as a privately held Ohio manufacturer of entry doors, windows, siding and roofing, committing 300 new jobs at the Dalton project; no outside owner was found, so ProVia is treated as its own parent, and no exact worldwide headcount was sourced."
EIN:823023919,SCANNELL PROPERTIES #317 LLC,823023919,INDIANAPOLIS,IN,,500000,1,2021,site_development,,,,,,,,,,,"Scannell Properties #317, LLC*",Revitalization Grant; Revitalization Loan,0,Logistics and Distribution,3500000,site_development,Scannell Properties,IN,"https://www.rebusinessonline.com (Scannell Properties Buys 129 Acres in Buckeye, Arizona); recipient address Indianapolis, IN",100-499,"Connect CRE, REBusinessOnline coverage of Scannell Properties as a multi-region private industrial developer",2021,C,no,"Scannell Properties #317, LLC is a project-numbered single-purpose entity of Scannell Properties, a privately held Indianapolis-based industrial/logistics developer active in many states per trade press; no exact employee count was found."
EIN:862070397,CW PARTNERS LLC,862070397,COLUMBUS,OH,,500000,2,2022 2023,site_development,,,,,,,,,,,,,,,,site_development,CW PARTNERS LLC,OH,Schedule I address; Ohio public or nonprofit entity,,,,B,,Rule R4: site_development by name and IRC section; not in the business headline.
EIN:204014729,KASPER HOLDINGS LLC,204014729,NORTH CANTON,OH,,500000,1,2022,business,0001816877,Kasper Holdings LLC,same name,OH,OH,,,131,"KASPER HOLDINGS, LLC",OH,Kasper Holdings LLC,Economic Development Grant,113,IT,500000,business,Kasper Holdings LLC,OH,"https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001816877 (Form D, North Canton, OH, incorporated OH)",100-499,Form 5500 participant count 2023 (131) and JobsOhio jobs_retained_max=113,2023,B,unknown,"SEC Form D confirms Kasper Holdings LLC itself is Ohio-incorporated and Ohio-headquartered with no parent found; Form 5500 shows 131 plan participants in 2023, well under the 500-employee threshold, consistent with the 113 jobs retained JobsOhio reports. Subsidiary check: no. Kasper Holdings is an Ohio LLC led by founder Eric Kasper that raised money from 44 outside investors in 2021 per its SEC Form D, and no parent company turned up."
EIN:833169626,K-NOVA LLC,833169626,AKRON,OH,,500000,2,2022 2024,business,,,,,,,,,,,K-NOVA LLC*,Spec Development (OSIP),,,500000,site_development,K-NOVA LLC,OH,"input signals only (Akron, OH recipient address); no independent source found",<100,none found; best guess based on OSIP spec-development program type,2024,D,unknown,"K-NOVA LLC is an OSIP spec-development recipient in Akron with no jobs-retained figure; no JobsOhio release, news coverage, or SEC/EDGAR match was found for it or a named developer, so it is graded D from the program type alone."
EIN:200485783,REPUBLIC STEEL INC,200485783,LORAIN,OH,,500000,1,2022,business,,,,,,2358,1318,1027,REPUBLIC STEEL,OH,Republic Steel,Workforce Grant,0,Other,500000,business,REPUBLIC STEEL INC,OH,Form 5500 plan sponsor address (2015),500-4999,"Form 5500 2015: 2358 participants, largest plan, sponsor REPUBLIC STEEL",2015,B,,"Rule R3: own plan at 1,500 or more participants; counts include retirees, so the bucket is conservative."
EIN:200527936,THE TOMKO COMPANY LLC,200527936,COLUMBUS,OH,,500000,1,2022,business,,,,,,,,,,,"The Tomko Company, LLC",Revitalization Grant; Revitalization Loan,12,Other,2000000,business,The Tomko Company,OH,https://www.bizjournals.com/columbus (Newsmakers: How peeling back the years gets Mike Tomko primed for historic renovation projects); Columbus Dispatch coverage of the Capital Square building renovation,<100,JobsOhio jobs_retained_max=12; Columbus Business First profile of owner Michael Tomko's small redevelopment firm,2022,C,unknown,"Business press profiles owner Michael Tomko's small, owner-operated Columbus historic-building redevelopment company; JobsOhio lists only 12 jobs retained, consistent with a small firm, and no outside parent was found."
EIN:842657818,APACKAGING GROUP LLC,842657818,AZUSA,CA,,500000,1,2023,business,,,,,,,,,,,Apackaging Group LLC,Economic Development Grant,0,Advanced Manufacturing,500000,business,APackaging Group,CA,https://www.jobsohio.com/newsroom/news-press/apackaging-group-builds-new-injection-molding-manufacturing-plant-in-ohio,100-499,"https://www.jobsohio.com/newsroom/news-press/apackaging-group-builds-new-injection-molding-manufacturing-plant-in-ohio (company profile: factories in Asia, contract facilities in U.S., no headcount given)",2023,D,no,"JobsOhio's company profile describes APackaging Group as a privately held cosmetic/beauty packaging manufacturer founded by an industry veteran, with factories in Asia and U.S. contract facilities; no employee count or ownership beyond the founder was found, so size is a best guess. Random re-check (Sept 19, 2026): second pass agreed."
EIN:810921790,FORT WINCHESTER INVESTMENT PARTNERS LLC,810921790,DEFIANCE,OH,,500000,2,2023 2024,site_development,,,,,,,,,,,"Fort Winchester Investment Partners, LLC",Growth Fund Loan; Spec Development (OSIP),72,Other,4500000,site_development,FORT WINCHESTER INVESTMENT PARTNERS LLC,OH,Schedule I address; Ohio public or nonprofit entity,,,,B,,Rule R4: site_development by name and IRC section; not in the business headline.
EIN:341237442,IMCO CARBIDE TOOL INC,341237442,PERRYSBURG,OH,,500000,1,2023,business,,,,,,84,111,116,"IMCO CARBIDE TOOLS, INC.",OH,IMCO Carbide Tool Inc.,Economic Development Grant,98,Advanced Manufacturing,500000,business,Berkshire Hathaway Inc. (via IMC Group),NE,https://www.ctemag.com/news/industry-news/imco-carbide-tool-joins-imc-group,5000+,https://www.ctemag.com/news/industry-news/imco-carbide-tool-joins-imc-group,2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by Berkshire Hathaway Inc. (via IMC Group); rule result replaced. Joined the IMC Group, part of Berkshire Hathaway, in August 2020, before its 2023 grant."
EIN:853384073,MB SHETH OHIO LLC,853384073,SPOTSWOOD,NJ,,500000,1,2023,business,,,,,,,,,,,,,,,,business,MB Sheth Ohio LLC,NJ,"input signals only (Spotswood, NJ recipient address); no independent source found",<100,none found,2023,D,unknown,"No JobsOhio release, news coverage, company website, or SEC/EDGAR match was found for MB Sheth Ohio LLC or a named parent; graded D from the recipient address alone, with no metrics data available in the input either. Random re-check (Sept 19, 2026): second pass agreed."
EIN:311623179,THE HILLMAN GROUP INC,311623179,CINCINNATI,OH,,500000,1,2023,business,0001496639,"HILLMAN GROUP, INC.",same name,DE,OH,2287,3133,4170,"THE HILLMAN GROUP, INC.",OH,"The Hillman Group, Inc.",Economic Development Grant; Revitalization Grant,650,Advanced Manufacturing,2500000,business,Hillman Solutions Corp.,OH,"https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001822492 (Hillman Solutions Corp., Cincinnati, OH)",5000+,Form 5500 participant count 2023 (4170); SEC EDGAR public filer CIK 0001822492 (NASDAQ: HLMN),2023,A,unknown,"The Hillman Group, Inc. is a subsidiary of Hillman Solutions Corp. (NASDAQ: HLMN), a Cincinnati-headquartered public company since its 2021 SPAC merger with Landcadia Holdings III; Form 5500 shows 4,170 plan participants in 2023, far over the 1,500 threshold for 500+ employees."
EIN:874711577,700 LIVERPOOL DRIVE OHIO LLC,874711577,INDEPENDENCE,OH,,500000,1,2024,business,,,,,,,,,,,700 Liverpool Drive Ohio LLC,Spec Development (OSIP),,TBD,500000,site_development,700 Liverpool Drive Ohio LLC,OH,"input signals only (Independence, OH recipient address); no independent source found",<100,none found; best guess based on OSIP spec-development program type,2024,D,unknown,"This is an OSIP spec-development project LLC named for its address; no JobsOhio release, news coverage, or SEC/EDGAR match names a developer, so it is graded D from the program type alone."
EIN:133059174,GROB SYSTEMS INC,133059174,BLUFFTON,OH,,500000,1,2024,business,,,,,,454,654,884,"GROB SYSTEMS, INC.",OH,"Grob Systems, Inc.",Economic Development Grant,838,Advanced Manufacturing,500000,business,Grob-Werke GmbH & Co. KG,Germany,"https://en.wikipedia.org/wiki/Grob-Werke (headquartered Mindelheim, Germany)",5000+,"Form 5500 participant count 2023 (884, at the Ohio subsidiary alone) plus Wikipedia description of Grob-Werke as a large family-owned global machine-tool group",2023,B,no,"Grob Systems, Inc. in Bluffton is the U.S. manufacturing subsidiary of family-owned Grob-Werke GmbH & Co. KG of Mindelheim, Germany; Form 5500 already shows 884 participants at the Ohio entity alone, and the global Grob Group is well over 500-4999 in size, supporting 5000+ worldwide."
EIN:043183269,HOMEGOODS INC,043183269,FRAMINGHAM,MA,,500000,1,2024,business,,,,,,,,,,,"HomeGoods, Inc.",Economic Development Grant,0,Logistics and Distribution,500000,business,"The TJX Companies, Inc.",MA,"https://efts.sec.gov/LATEST/search-index?q=%22TJX+Companies%22&forms=10-K (TJX Companies Inc /DE/, CIK 0000109198, Framingham, MA)",5000+,SEC EDGAR full-text search confirming TJX Companies Inc as a large public 10-K filer (CIK 0000109198),2024,A,unknown,"HomeGoods, Inc. is a wholly owned brand/subsidiary of The TJX Companies, Inc. (NYSE: TJX), a large public retailer headquartered in Framingham, Massachusetts, confirmed via SEC EDGAR full-text search of its 10-K filings. Random re-check (Sept 19, 2026): second pass agreed."
EIN:341721701,OHIO ORDNANCE WORKS INC,341721701,CHARDON,OH,,500000,1,2024,business,,,,,,,76,96,"OHIO ORDNANCE WORKS, INC.",OH,"Ohio Ordnance Works, Inc.",Economic Development Grant; Growth Fund Loan,104,Advanced Manufacturing,3300000,business,OHIO ORDNANCE WORKS INC,OH,Form 5500 plan sponsor address (2023),100-499,"Form 5500 2023: 96 participants, largest plan, sponsor OHIO ORDNANCE WORKS, INC.; metrics jobs retained 104",2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: no. Chardon firearms maker with no acquisition or parent company found in news; its website blocked automated requests."
EIN:823980882,ADDUP INC,823980882,GREENVILLE,SC,,485567,4,2021 2022 2023 2024,business,,,,,,,9,46,ADDUP INC,OH,AddUp Inc,Economic Development Grant,5,Advanced Manufacturing,300000,business,Michelin and Fives (50/50 joint venture AddUp SAS),France,https://www.voxelmatters.com/nick-estock-is-the-new-ceo-of-addup-north-america/,5000+,https://www.voxelmatters.com/nick-estock-is-the-new-ceo-of-addup-north-america/,2023,B,,"Rule R2: own plan under 250 participants, no subsidiary marker in the name, not an SEC registrant. Subsidiary check: owned by Michelin and Fives (50/50 joint venture AddUp SAS); rule result replaced. US arm of AddUp, the French metal 3D printing joint venture owned by Michelin and Fives."
